OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
3504,641351,CASTOR  AVE,21880,B,2,Sharrow,216.152403331018
3505,641370,N  FRONT  ST,35200,B,3,Conventional,459.388286123079
3506,641384,KENSINGTON  AVE,47420,B,3,Conventional,102.893085789057
3507,641389,I  ST,44760,B,4,Conventional,223.034542702008
3508,641421,D  ST,27080,B,5,Conventional,462.374403935109
3509,641430,TORRESDALE  AVE,77600,B,2,Conventional,135.933142168819
3510,641434,TORRESDALE  AVE,77600,B,2,Conventional,162.423015128094
3511,641445,TORRESDALE  AVE,77600,B,2,Conventional,342.56865726526
3512,641446,KENSINGTON  AVE,47420,B,3,Conventional,205.420900924171
3513,641456,CASTOR  AVE,21880,B,2,Sharrow,211.360291562116
3514,641459,G  ST,35900,B,3,Conventional,453.674803897028
3515,641463,KENSINGTON  AVE,47420,B,3,Conventional,71.613363087139
3516,641500,I  ST,44760,B,4,Conventional,231.125437976891
3517,641517,KENSINGTON  AVE,47420,B,3,Conventional,152.414542871437
3518,641551,KENSINGTON  AVE,47420,B,3,Conventional,188.38397145055
3519,641552,CASTOR  AVE,21880,B,2,Conventional,229.179134136364
3520,641599,N  FRONT  ST,35200,B,3,Conventional,496.120500441746
3521,641611,KENSINGTON  AVE,47420,B,3,Conventional,155.507798750714
3522,641643,B  ST,15380,B,3,Conventional,498.427554738277
3523,641684,KENSINGTON  AVE,47420,B,3,Conventional,179.41488808196
3524,641700,CASTOR  AVE,21880,B,2,Conventional,236.592767917815
3525,641719,N  FRONT  ST,35200,B,3,Conventional,178.493391979501
3526,641721,G  ST,35900,B,3,Conventional,459.09265111222
3527,641748,B  ST,15380,B,3,Conventional,175.810267020094
3528,641750,I  ST,44760,B,4,Conventional,457.565379615864
3529,641752,KENSINGTON  AVE,47420,B,3,Conventional,188.867902899095
3530,641753,E  TIOGA  ST,77400,B,4,Conventional,69.9390731148549
3531,641757,E  TIOGA  ST,77400,B,4,Conventional,49.5535636047593
3532,641758,G  ST,35900,FT,3,Conventional,74.5539016337591
3533,641767,E  TIOGA  ST,77400,B,4,Conventional,128.85281737288
3534,641771,E  TIOGA  ST,77400,B,4,Conventional,71.8068252841803
3535,641772,G  ST,35900,FT,3,Conventional,34.665766882161
3536,641777,E  TIOGA  ST,77400,B,4,Conventional,71.9304670594672
3537,641782,E  TIOGA  ST,77400,B,4,Conventional,73.9827719878419
3538,641791,E  TIOGA  ST,77400,B,4,Conventional,109.543173000521
3539,641798,E  TIOGA  ST,77400,B,4,Conventional,53.923750832923
3540,641801,G  ST,35900,FT,3,Conventional,36.6515944387898
3541,641803,E  TIOGA  ST,77400,B,4,Conventional,55.5974020541789
3542,641810,E  TIOGA  ST,77400,B,4,Conventional,56.0797876562632
3543,641811,KENSINGTON  AVE,47420,B,3,Conventional,140.410321394948
3544,641817,E  TIOGA  ST,77400,B,4,Conventional,49.2118966055761
3545,641820,I  ST,44760,B,4,Conventional,111.285002495368
3546,641821,E  TIOGA  ST,77400,B,4,Conventional,51.4441205297342
3547,641827,E  TIOGA  ST,77400,B,4,Conventional,61.5623555537003
3548,641835,E  TIOGA  ST,77400,B,4,Conventional,73.2714251058122
3549,641844,E  TIOGA  ST,77400,B,4,Conventional,72.4580362453364
3550,641850,G  ST,35900,FT,3,Conventional,66.3893817673312
3551,641851,E  TIOGA  ST,77400,B,4,Conventional,74.0065374044249
3552,641860,E  TIOGA  ST,77400,B,4,Conventional,65.5081556165651
3553,641863,CASTOR  AVE,21880,B,2,Conventional,239.066821774071
3554,641871,E  TIOGA  ST,77400,B,4,Conventional,60.0491674979389
3555,641885,E  TIOGA  ST,77400,B,4,Conventional,122.172381427227
3556,641890,E  TIOGA  ST,77400,B,4,Conventional,58.2523792090801
3557,641902,KENSINGTON  AVE,47420,B,3,Conventional,166.36863170929
3558,641905,E  TIOGA  ST,77400,B,4,Conventional,55.3016867936068
3559,641916,I  ST,44760,B,4,Conventional,102.012239181339
3560,641917,E  TIOGA  ST,77400,B,4,Conventional,105.898026452403
3561,641922,W  SEDGLEY  AVE,71520,B,2,Conventional,176.672713755289
3562,641925,E  TIOGA  ST,77400,B,4,Conventional,76.7810406583196
3563,641926,B  ST,15380,B,3,Conventional,222.399083592961
3564,641929,W  SEDGLEY  AVE,71520,B,2,Conventional,36.7429760523099
3565,641939,CASTOR  AVE,21880,B,2,Conventional,103.873999304777
3566,641941,W  ALLEGHENY  AVE,12060,B,2,Conventional,59.5781738679234
3567,641942,E  TIOGA  ST,77400,B,4,Conventional,135.373863214056
3568,641958,W  ALLEGHENY  AVE,12060,B,2,Conventional,146.747478992811
3569,641965,W  ALLEGHENY  AVE,12060,B,2,Conventional,102.926099818841
3570,641969,B  ST,15380,B,3,Conventional,57.2436596465863
3571,641970,KENSINGTON  AVE,47420,B,3,Conventional,138.626150321208
3572,641972,E  TIOGA  ST,77400,B,4,Conventional,219.590442234126
3573,641974,W  ALLEGHENY  AVE,12060,B,2,Conventional,89.1126465002758
3574,641981,W  ALLEGHENY  AVE,12060,B,2,Conventional,87.882506848415
3575,641982,I  ST,44760,B,4,Conventional,83.6025809666416
3576,641998,W  ALLEGHENY  AVE,12060,B,2,Conventional,112.455468245065
3577,642004,W  ALLEGHENY  AVE,12060,B,2,Conventional,79.6018944043821
3578,642005,W  SEDGLEY  AVE,71520,B,2,Conventional,200.803672351957
3579,642014,I  ST,44760,B,4,Conventional,32.1879657838322
3580,642020,W  ALLEGHENY  AVE,12060,B,2,Conventional,224.152353665451
3581,642030,CASTOR  AVE,21880,B,2,Conventional,120.812642826622
3582,642039,I  ST,44760,B,4,Conventional,32.3026783844969
3583,642059,KENSINGTON  AVE,47420,B,3,Conventional,159.979526358343
3584,642060,B  ST,15380,B,3,Conventional,91.1336456144887
3585,642090,W  ALLEGHENY  AVE,12060,B,2,Conventional,67.8250805551915
3586,642096,W  ALLEGHENY  AVE,12060,B,2,Conventional,34.7241188810297
3587,642100,KENSINGTON  AVE,47420,B,3,Conventional,75.6884922191165
3588,642105,W  ALLEGHENY  AVE,12060,B,2,Conventional,73.4782640099411
3589,642111,W  ALLEGHENY  AVE,12060,B,2,Conventional,66.3508296890973
3590,642117,I  ST,44760,B,4,Conventional,77.5801123101785
3591,642120,CASTOR  AVE,21880,B,2,Conventional,109.37503154437
3592,642121,W  ALLEGHENY  AVE,12060,B,2,Conventional,53.873170068324
